"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input_globalindex","Input_lemma","Input_lemmaindex","Input_lleftcontext","Input_lheadword","Input_lrightcontext","Input_gs_expert","Answer_Category","Approve","Reject"
"2UVP8PJWKUDDVO9AL5U930B7PITJ8W","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","2K5ZXR24SMEZMT9H21E9Y8PB7M40HC","A1VKHE5L6QVFUV","Submitted","Thu Feb 28 15:03:08 GMT 2013","Thu Feb 28 15:03:15 GMT 2013","Tue Mar 05 07:03:15 PST 2013","","","","7","100% (10/10)","100% (10/10)","100% (10/10)","278","trout","21","A couple of years ago&#44the Colorado DFG decided to go ahead and stock thousands of","trout","that it knew had been exposed to the disease ; would n't you know it&#44the disease soon showed up in wild trout in Colorado and other states .","YES","ANIM"
"2UVP8PJWKUDDVO9AL5U930B7PITJ8W","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","2MFHMVHVKCJ0OS71PJA7DKQYFK746Y","A1KAXCLAH6UVMS","Submitted","Thu Feb 28 15:17:06 GMT 2013","Thu Feb 28 15:17:09 GMT 2013","Tue Mar 05 07:17:09 PST 2013","","","","3","100% (515/515)","100% (8/8)","100% (8/8)","278","trout","21","A couple of years ago&#44the Colorado DFG decided to go ahead and stock thousands of","trout","that it knew had been exposed to the disease ; would n't you know it&#44the disease soon showed up in wild trout in Colorado and other states .","YES","ANIM"
"2C2I62NJQ217PQW88WXBOLCW90YVNG","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:46 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:46 GMT 2013","","","23YYTWX4H3H2C2RCRO7IAIJTKOYZ4E","A1VKHE5L6QVFUV","Submitted","Thu Feb 28 14:35:35 GMT 2013","Thu Feb 28 14:35:38 GMT 2013","Tue Mar 05 06:35:38 PST 2013","","","","3","100% (10/10)","100% (10/10)","100% (10/10)","469","rabbit","100","Longer-term experiments and larger groups of","rabbits","will be required to determine if persistence of antibody is different between the low-volume jet injected and particle bombardment groups .","YES","ANIM"
"2C2I62NJQ217PQW88WXBOLCW90YVNG","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:46 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:46 GMT 2013","","","2CQU98JHSTLBQCNETY0ISBJGSA3EQ1","AO3XB5I5QNNUI","Submitted","Thu Feb 28 14:18:35 GMT 2013","Thu Feb 28 14:18:39 GMT 2013","Tue Mar 05 06:18:39 PST 2013","","","","4","100% (7/7)","100% (7/7)","100% (7/7)","469","rabbit","100","Longer-term experiments and larger groups of","rabbits","will be required to determine if persistence of antibody is different between the low-volume jet injected and particle bombardment groups .","YES","ANIM"
"2C2I62NJQ217PQW88WXBOLCW90YVNG","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:46 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:46 GMT 2013","","","2T12NJKM05BM6KHGGBTGXP9TJQRBGD","A31YZ8JR422KFR","Submitted","Thu Feb 28 15:16:20 GMT 2013","Thu Feb 28 15:16:26 GMT 2013","Tue Mar 05 07:16:26 PST 2013","","","","6","100% (14/14)","100% (14/14)","100% (14/14)","469","rabbit","100","Longer-term experiments and larger groups of","rabbits","will be required to determine if persistence of antibody is different between the low-volume jet injected and particle bombardment groups .","YES","ANIM"
"2C2I62NJQ217PQW88WXBOLCW90YVNG","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:46 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:46 GMT 2013","","","2UA62NJQ2172M0WPZL2KPCVGKDZWO0","A2ZBYVQLDUZOV7","Submitted","Thu Feb 28 15:21:02 GMT 2013","Thu Feb 28 15:21:11 GMT 2013","Tue Mar 05 07:21:11 PST 2013","","","","9","100% (3/3)","100% (3/3)","100% (3/3)","469","rabbit","100","Longer-term experiments and larger groups of","rabbits","will be required to determine if persistence of antibody is different between the low-volume jet injected and particle bombardment groups .","YES","ANIM"
"2C2I62NJQ217PQW88WXBOLCW90YVNG","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:46 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:46 GMT 2013","","","2UIW618N46UX2303NC3EXNDUWC9QOH","AY2NUL09KBPME","Submitted","Thu Feb 28 14:11:52 GMT 2013","Thu Feb 28 14:11:59 GMT 2013","Tue Mar 05 06:11:59 PST 2013","","","","7","100% (1/1)","100% (1/1)","100% (1/1)","469","rabbit","100","Longer-term experiments and larger groups of","rabbits","will be required to determine if persistence of antibody is different between the low-volume jet injected and particle bombardment groups .","YES","ANIM"
"2EKQ45UUKQOY3E5VJ2J8SG02VWXDVH","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","273AT2D5NQYNS6QPIY75XYMPLFS48F","A228SBYL9G6UKS","Submitted","Thu Feb 28 14:49:48 GMT 2013","Thu Feb 28 14:49:52 GMT 2013","Tue Mar 05 06:49:52 PST 2013","","","","4","100% (1/1)","100% (1/1)","100% (1/1)","279","tuna","21","Salmon&#44glorified","tuna","fish in my youth&#44became exportable haute cuisine&#44thanks to cheap air transport .","YES","MEAT"
"2EKQ45UUKQOY3E5VJ2J8SG02VWXDVH","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","2C521O3W5XH06GCR0HBYIPLUYQ0BH8","A1KAXCLAH6UVMS","Submitted","Thu Feb 28 14:54:23 GMT 2013","Thu Feb 28 14:54:56 GMT 2013","Tue Mar 05 06:54:56 PST 2013","","","","33","100% (515/515)","100% (8/8)","100% (8/8)","279","tuna","21","Salmon&#44glorified","tuna","fish in my youth&#44became exportable haute cuisine&#44thanks to cheap air transport .","YES","MEAT"
"2EKQ45UUKQOY3E5VJ2J8SG02VWXDVH","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","2ERMAZHHRRLFDRBM5AIH5KHQIXADMP","A2BERTY629PZDT","Submitted","Thu Feb 28 14:45:19 GMT 2013","Thu Feb 28 14:45:43 GMT 2013","Tue Mar 05 06:45:43 PST 2013","","","","24","100% (1/1)","100% (1/1)","100% (1/1)","279","tuna","21","Salmon&#44glorified","tuna","fish in my youth&#44became exportable haute cuisine&#44thanks to cheap air transport .","YES","MEAT"
"2EKQ45UUKQOY3E5VJ2J8SG02VWXDVH","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","2RNKCJ011K27RAU825N658N6FDT9BH","A3CCO4SVP8T75H","Submitted","Thu Feb 28 15:03:44 GMT 2013","Thu Feb 28 15:03:48 GMT 2013","Tue Mar 05 07:03:48 PST 2013","","","","4","100% (74/74)","100% (14/14)","100% (14/14)","279","tuna","21","Salmon&#44glorified","tuna","fish in my youth&#44became exportable haute cuisine&#44thanks to cheap air transport .","YES","MEAT"
"2EKQ45UUKQOY3E5VJ2J8SG02VWXDVH","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","2VQ58B727M0I367GVGXYJSVHDEBBW6","AO3XB5I5QNNUI","Submitted","Thu Feb 28 14:40:50 GMT 2013","Thu Feb 28 14:40:55 GMT 2013","Tue Mar 05 06:40:55 PST 2013","","","","5","100% (7/7)","100% (7/7)","100% (7/7)","279","tuna","21","Salmon&#44glorified","tuna","fish in my youth&#44became exportable haute cuisine&#44thanks to cheap air transport .","YES","MEAT"
"2HZFL42J1LY5V2U1P1RIKFKI8QBO3S","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:46 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:46 GMT 2013","","","23VDHJHP4BDD77RXQ6JXDX3ICO24XO","A31YZ8JR422KFR","Submitted","Thu Feb 28 14:50:12 GMT 2013","Thu Feb 28 14:50:16 GMT 2013","Tue Mar 05 06:50:16 PST 2013","","","","4","100% (14/14)","100% (14/14)","100% (14/14)","470","cattle","101","Their lives were very narrowly focused on","cattle","and ranch life and they all spoke mostly Spanish .","YES","ANIM"
"2HZFL42J1LY5V2U1P1RIKFKI8QBO3S","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:46 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:46 GMT 2013","","","24426DG67D1XQMNE2F3OO2JGA538F9","A1KAXCLAH6UVMS","Submitted","Thu Feb 28 15:01:38 GMT 2013","Thu Feb 28 15:01:44 GMT 2013","Tue Mar 05 07:01:44 PST 2013","","","","6","100% (515/515)","100% (8/8)","100% (8/8)","470","cattle","101","Their lives were very narrowly focused on","cattle","and ranch life and they all spoke mostly Spanish .","YES","ANIM"
"2HZFL42J1LY5V2U1P1RIKFKI8QBO3S","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:46 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:46 GMT 2013","","","2LFVP3TVOK5U2AS0GMHESZF0ZBW52J","A3CCO4SVP8T75H","Submitted","Thu Feb 28 14:50:56 GMT 2013","Thu Feb 28 14:50:59 GMT 2013","Tue Mar 05 06:50:59 PST 2013","","","","3","100% (74/74)","100% (14/14)","100% (14/14)","470","cattle","101","Their lives were very narrowly focused on","cattle","and ranch life and they all spoke mostly Spanish .","YES","ANIM"
"2HZFL42J1LY5V2U1P1RIKFKI8QBO3S","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:46 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:46 GMT 2013","","","2MPKNQY2RCJKTUMUWI8R4KUKJ933ST","A1VSU8AMV3QFI1","Submitted","Thu Feb 28 14:47:33 GMT 2013","Thu Feb 28 14:47:38 GMT 2013","Tue Mar 05 06:47:38 PST 2013","","","","5","100% (11/11)","100% (12/12)","100% (12/12)","470","cattle","101","Their lives were very narrowly focused on","cattle","and ranch life and they all spoke mostly Spanish .","YES","ANIM"
"2HZFL42J1LY5V2U1P1RIKFKI8QBO3S","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:46 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:46 GMT 2013","","","2Z46SK9RJ85OM9MDZ11ATMOQZPE5TI","ARX0S1CIDJLOX","Submitted","Thu Feb 28 15:22:39 GMT 2013","Thu Feb 28 15:22:47 GMT 2013","Tue Mar 05 07:22:47 PST 2013","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","470","cattle","101","Their lives were very narrowly focused on","cattle","and ranch life and they all spoke mostly Spanish .","YES","ANIM"
"2G2PFE4EGDHD9TSKQX0N3W6I9OBJ9L","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","20TSNQQ7Q670SSDJU2I16TQEAHMUA4","A1VSU8AMV3QFI1","Submitted","Thu Feb 28 15:25:26 GMT 2013","Thu Feb 28 15:25:34 GMT 2013","Tue Mar 05 07:25:34 PST 2013","","","","8","100% (11/11)","100% (12/12)","100% (12/12)","280","turkey","21","Calling for a return to the older British tradition of having roast beef or goose&#44right-wing political columnist Simon Heffer said","turkey","was &#34 yet another unfortunate example of the Americanisation of our glorious culture . &#34","YES","MEAT"
"2G2PFE4EGDHD9TSKQX0N3W6I9OBJ9L","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","2HSG5R98D8J3I5UVA7KN2CG5VVJUEW","A31YZ8JR422KFR","Submitted","Thu Feb 28 15:18:36 GMT 2013","Thu Feb 28 15:18:44 GMT 2013","Tue Mar 05 07:18:44 PST 2013","","","","8","100% (14/14)","100% (14/14)","100% (14/14)","280","turkey","21","Calling for a return to the older British tradition of having roast beef or goose&#44right-wing political columnist Simon Heffer said","turkey","was &#34 yet another unfortunate example of the Americanisation of our glorious culture . &#34","YES","ANIM"
"2G2PFE4EGDHD9TSKQX0N3W6I9OBJ9L","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","2LFFSVGULF39SJJ55VSFW3N0W26N9J","A2ZBYVQLDUZOV7","Submitted","Thu Feb 28 14:59:34 GMT 2013","Thu Feb 28 14:59:57 GMT 2013","Tue Mar 05 06:59:57 PST 2013","","","","23","100% (3/3)","100% (3/3)","100% (3/3)","280","turkey","21","Calling for a return to the older British tradition of having roast beef or goose&#44right-wing political columnist Simon Heffer said","turkey","was &#34 yet another unfortunate example of the Americanisation of our glorious culture . &#34","YES","MEAT"
"2G2PFE4EGDHD9TSKQX0N3W6I9OBJ9L","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","2MKTMOFXRDS453ODGSEXNFM3ATXSVG","A3CCO4SVP8T75H","Submitted","Thu Feb 28 15:02:54 GMT 2013","Thu Feb 28 15:02:57 GMT 2013","Tue Mar 05 07:02:57 PST 2013","","","","3","100% (74/74)","100% (14/14)","100% (14/14)","280","turkey","21","Calling for a return to the older British tradition of having roast beef or goose&#44right-wing political columnist Simon Heffer said","turkey","was &#34 yet another unfortunate example of the Americanisation of our glorious culture . &#34","YES","MEAT"
"2G2PFE4EGDHD9TSKQX0N3W6I9OBJ9L","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","2X2B6BFMFFOYL9G0BY6DKESE9ARXK6","AE2SKVLOL06YR","Submitted","Thu Feb 28 14:51:18 GMT 2013","Thu Feb 28 14:51:23 GMT 2013","Tue Mar 05 06:51:23 PST 2013","","","","5","100% (6/6)","100% (6/6)","100% (6/6)","280","turkey","21","Calling for a return to the older British tradition of having roast beef or goose&#44right-wing political columnist Simon Heffer said","turkey","was &#34 yet another unfortunate example of the Americanisation of our glorious culture . &#34","YES","MEAT"
"2ECLRGNTBJ3M94K4X4YNA2KI6YR8UH","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:47 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:47 GMT 2013","","","24IIHPCGJ2D2OFQVNC80NPPURL939D","AO3XB5I5QNNUI","Submitted","Thu Feb 28 14:14:14 GMT 2013","Thu Feb 28 14:14:19 GMT 2013","Tue Mar 05 06:14:19 PST 2013","","","","5","100% (7/7)","100% (7/7)","100% (7/7)","471","duck","103","On the island s west side&#44the Fontana Aretusa is a freshwater spring ( just steps from the ocean ) with black-and-white","ducks","swimming in its semi-circular papyrus pond .","YES","ANIM"
"2ECLRGNTBJ3M94K4X4YNA2KI6YR8UH","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:47 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:47 GMT 2013","","","26Q2AOO2GMME3FBF873MAIACBB466C","AE2SKVLOL06YR","Submitted","Thu Feb 28 14:21:19 GMT 2013","Thu Feb 28 14:21:35 GMT 2013","Tue Mar 05 06:21:35 PST 2013","","","","16","100% (6/6)","100% (6/6)","100% (6/6)","471","duck","103","On the island s west side&#44the Fontana Aretusa is a freshwater spring ( just steps from the ocean ) with black-and-white","ducks","swimming in its semi-circular papyrus pond .","YES","ANIM"
"2ECLRGNTBJ3M94K4X4YNA2KI6YR8UH","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:47 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:47 GMT 2013","","","2GMXFCD45XCEGE0R58BIR3TIYNPYW4","A1VSU8AMV3QFI1","Submitted","Thu Feb 28 14:15:11 GMT 2013","Thu Feb 28 14:15:22 GMT 2013","Tue Mar 05 06:15:22 PST 2013","","","","11","100% (11/11)","100% (12/12)","100% (12/12)","471","duck","103","On the island s west side&#44the Fontana Aretusa is a freshwater spring ( just steps from the ocean ) with black-and-white","ducks","swimming in its semi-circular papyrus pond .","YES","ANIM"
"2ECLRGNTBJ3M94K4X4YNA2KI6YR8UH","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:47 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:47 GMT 2013","","","2J0D8J3VE7WSFKAXUVUMGK8C2LPJZQ","A15MK127K9F2DZ","Submitted","Thu Feb 28 14:50:33 GMT 2013","Thu Feb 28 14:50:37 GMT 2013","Tue Mar 05 06:50:37 PST 2013","","","","4","100% (2/2)","0% (0/0)","0% (0/0)","471","duck","103","On the island s west side&#44the Fontana Aretusa is a freshwater spring ( just steps from the ocean ) with black-and-white","ducks","swimming in its semi-circular papyrus pond .","YES","ANIM"
"2ECLRGNTBJ3M94K4X4YNA2KI6YR8UH","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:47 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:47 GMT 2013","","","2M8J2D21O3W5K8NI74JI6KYGY4ME8V","A3CCO4SVP8T75H","Submitted","Thu Feb 28 14:48:59 GMT 2013","Thu Feb 28 14:49:03 GMT 2013","Tue Mar 05 06:49:03 PST 2013","","","","4","100% (74/74)","100% (14/14)","100% (14/14)","471","duck","103","On the island s west side&#44the Fontana Aretusa is a freshwater spring ( just steps from the ocean ) with black-and-white","ducks","swimming in its semi-circular papyrus pond .","YES","ANIM"
"244HGYQ4J3NAYXYE4U6O2YIUWIOOBJ","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","20N66RLPHIT34MJ9DZ966NJSBK38G8","A356EVHB3TU90R","Submitted","Thu Feb 28 15:01:48 GMT 2013","Thu Feb 28 15:01:52 GMT 2013","Tue Mar 05 07:01:52 PST 2013","","","","4","100% (15/15)","100% (4/4)","100% (4/4)","281","buffalo","22","Indian hunters used to dry their","buffalo","meat and stretch the hides by the creek&#44and left the bones in a heap .","YES","MEAT"
"244HGYQ4J3NAYXYE4U6O2YIUWIOOBJ","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","26W0SPW1INMH3PD31IEAF6BHVZF3GH","A1VSU8AMV3QFI1","Submitted","Thu Feb 28 15:23:27 GMT 2013","Thu Feb 28 15:23:35 GMT 2013","Tue Mar 05 07:23:35 PST 2013","","","","8","100% (11/11)","100% (12/12)","100% (12/12)","281","buffalo","22","Indian hunters used to dry their","buffalo","meat and stretch the hides by the creek&#44and left the bones in a heap .","YES","MEAT"
"244HGYQ4J3NAYXYE4U6O2YIUWIOOBJ","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","2BP3V0FK0COKPA104MGKO9LT5PNHOM","A1KAXCLAH6UVMS","Submitted","Thu Feb 28 15:21:32 GMT 2013","Thu Feb 28 15:21:48 GMT 2013","Tue Mar 05 07:21:48 PST 2013","","","","16","100% (515/515)","100% (8/8)","100% (8/8)","281","buffalo","22","Indian hunters used to dry their","buffalo","meat and stretch the hides by the creek&#44and left the bones in a heap .","YES","MEAT"
"244HGYQ4J3NAYXYE4U6O2YIUWIOOBJ","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","2C2C9KSSZVXXPHR4C9BQSYGPRFVL3X","A3CCO4SVP8T75H","Submitted","Thu Feb 28 14:55:43 GMT 2013","Thu Feb 28 14:55:45 GMT 2013","Tue Mar 05 06:55:45 PST 2013","","","","2","100% (74/74)","100% (14/14)","100% (14/14)","281","buffalo","22","Indian hunters used to dry their","buffalo","meat and stretch the hides by the creek&#44and left the bones in a heap .","YES","MEAT"
"244HGYQ4J3NAYXYE4U6O2YIUWIOOBJ","28C85OZIZEHMX1CL63H5IWPXLLBBZ4","Animal or meat?","Recognize whether the name of an animal, like for instance chicken, means the living animal or its meat","categorization, named entity recognition, regular polysemy, animal, meat, word sense disambiguation","$0.05","Thu Feb 28 13:45:54 GMT 2013","5","BatchId:1052248;","14400","432000","Thu Mar 07 13:45:54 GMT 2013","","","2EUJ1LY58B72UDNHYUBHH160OBUS7S","AZACNY1H74YWS","Submitted","Thu Feb 28 15:21:05 GMT 2013","Thu Feb 28 15:31:00 GMT 2013","Tue Mar 05 07:31:00 PST 2013","","","","595","100% (6/6)","100% (6/6)","100% (6/6)","281","buffalo","22","Indian hunters used to dry their","buffalo","meat and stretch the hides by the creek&#44and left the bones in a heap .","YES","DOT"
